ID,Count.StartTime,Count.UnitTypeID,Count.Booked Weight,Count.VGM Weight,Corrected Weight,Variance
14375538,44950,TC40,34000,34,34000,0
14453034,44978,TC40,30550,30,30000,550
14392659,44956,TC40,7000,7,7000,0
14472254,44988,TC40,30550,30,30000,550
14497223,44999,TC40,29550,30,30000,-450
14497225,44999,TC40,28050,28,28000,50
14368550,44944,CON40,4000,4,4000,0
14516762,45001,TC40,29600,30,30000,-400
14325504,44929,CON40,29000,29,29000,0
14392661,44956,CON40,32000,31,31000,1000
14455851,44979,TC40,27600,27,27000,600
14416935,44964,TC40,30600,30,30000,600
14409615,44963,TC40,30600,30,30000,600
14521257,45006,TC40,35000,30,30000,5000
14497221,45002,TC40,30500,32,32000,-1500
14497224,44999,TC40,24001,24,24000,1
14348983,44939,TC40,35000,35,35000,0
14348985,44938,TC40,35000,35,35000,0
14383592,44951,TC40,32000,32,32000,0
14455848,44980,TC40,26600,27,27000,-400
14462382,44984,TC40,29600,29,29000,600
14325502,44929,TC40,35000,35,35000,0
14419162,44965,TC40,30600,30,30000,600
14427597,44970,TC40,35000,32,32000,3000
14446703,44974,TC40,7000,7,7000,0
14402689,44958,TC40,7000,4,4000,3000
14408246,44963,TC40,30600,31,31000,-400
14462384,44984,TC40,30500,31,31000,-500
14462378,44981,TC40,30600,31,31000,-400
14494406,44994,TRA,31000,,31000,0
14402719,44958,CON20,9000,4,4000,5000
14472514,44992,CON40,24000,23,23000,1000
14494463,44993,CON40,24000,,24000,0
14494463,44993,CON40,24000,24,24000,0
14404621,44963,CON40,28000,23,23000,5000
14509831,45000,CON40,24000,24,24000,0
14357777,44943,CON40,29000,23,23000,6000
14404624,44963,CON40,27000,23,23000,4000
14509842,45000,CON40,24000,24,24000,0
14404625,44963,CON40,28000,23,23000,5000
14487986,44993,CON40,25000,,25000,0
14487986,44993,CON40,25000,25,25000,0
14487986,44993,CON40,25000,,25000,0
14324860,44928,CON40,17000,12,12000,5000
14402715,44958,CON40,14400,10,10000,4400
14510062,45000,CON40,24000,24,24000,0
14510062,45000,CON40,24000,,24000,0
14447206,44978,CON30,4000,4,4000,0
14422387,44970,CON30,4000,4,4000,0
14379755,44949,CON30,35000,32,32000,3000
14345567,44935,CON30,38000,33,33000,5000
14463817,44984,TRA,25000,18,18000,7000
14472466,44985,TRA,31000,27,27000,4000
14408190,44960,KTA,11000,7,7000,4000
14408190,44960,KTA,11000,,11000,0
14402695,44958,TRA,18000,8,8000,10000
14396060,44956,TRA,23000,10,10000,13000
14389272,44952,TRA,18000,11,11000,7000
14347492,44937,TRA,35000,10,10000,25000
14362584,44943,TRA,35000,20,20000,15000
14457332,44979,TRA,24000,11,11000,13000
14508647,44998,TRA,25000,25,25000,0
14480350,44987,TRA,25000,20,20000,5000
14524478,45005,TRA,15000,11,11000,4000
14446630,44974,TRA,23000,,23000,0
14446630,44974,TRA,23000,,23000,0
14446630,44974,TRA,23000,18,18000,5000
14385846,44951,TRA,35000,34,34000,1000
14368111,44944,TRA,42000,,42000,0
14368111,44944,TRA,42000,,42000,0
14368111,44944,TRA,42000,34,34000,8000
14437683,44971,TRA,42000,35,35000,7000
14447094,44974,TRA,22000,,22000,0
14447094,44974,TRA,22000,,22000,0
14447094,44974,TRA,22000,22,22000,0
14329803,44929,CON45,33000,28,28000,5000
14333054,44929,TRA,39000,33,33000,6000
14368012,44944,TRA,39000,33,33000,6000
14418320,44964,TRA,28000,27,27000,1000
14437659,44971,TRA,32000,17,17000,15000
14462704,44980,TRA,25000,20,20000,5000
14488402,44991,TRA,32000,19,19000,13000
14514973,45000,TRA,32000,29,29000,3000
14528498,45006,TRA,25000,12,12000,13000
14531409,45008,CON20,2000,4,4000,-2000
14354607,44938,TRA,14000,15,15000,-1000
14510525,44999,TRA,25000,15,15000,10000
14483386,44988,TRA,32000,10,10000,22000
14458941,44979,TRA,32000,28,28000,4000
14361044,44943,TC20,30478,25,25000,5478
14358150,44942,TC20,5000,5,5000,0
14481764,44991,TC20,27060,,27060,0
14481764,44991,TC20,27060,27,27000,60
14521862,45009,TC20,26620,26,26000,620
14435433,44972,TC20,26620,26,26000,620
14465098,44984,TC25,29960,29,29000,960
14388317,44956,TC20,29160,29,29000,160
14329849,44929,TC20,29080,29,29000,80
14517622,45002,TC20,5000,5,5000,0
14517622,45002,TC20,5000,,5000,0
14482387,44999,TC20,5000,4,4000,1000
14482387,44999,TC20,5000,5,5000,0
14316528,44936,TC20,5000,5,5000,0
14374935,44952,TC20,5000,4,4000,1000
14408306,44971,TC20,5000,5,5000,0
14414143,44964,TC30,38000,32,32000,6000
14357738,44943,TC30,38000,32,32000,6000
14325028,44936,TC20,5000,5,5000,0
14424824,44974,TC20,5000,5,5000,0
14374938,44959,TC20,5000,5,5000,0
14482446,44999,TC20,5000,5,5000,0
14489844,44992,TC30,32000,32,32000,0
14357742,44943,TC30,38000,32,32000,6000
14357405,44949,TC20,5000,5,5000,0
14345957,44936,TC30,38000,32,32000,6000
14514160,45006,TC30,33000,32,32000,1000
14456673,44984,TC30,39000,30,30000,9000
14456673,44984,TC30,39000,30,30000,9000
14496454,44995,TC20,5000,5,5000,0
14316529,44930,TC20,5000,4,4000,1000
14426580,44971,CON30,35000,32,32000,3000
14325027,44937,TC20,5000,5,5000,0
14389945,44963,TC20,5000,5,5000,0
14385500,44951,TC30,38000,32,32000,6000
14408307,44967,TC20,5000,5,5000,0
14301817,44928,TC20,5000,5,5000,0
14357407,44946,TC20,5000,5,5000,0
14519990,45009,TC20,5000,5,5000,0
14351496,44939,TC30,38000,30,30000,8000
14482444,44994,TC20,5000,5,5000,0
14490433,44992,TC30,32000,,32000,0
14446623,44980,TC30,6000,5,5000,1000
14357406,44946,TC30,6000,5,5000,1000
14336493,44936,TC30,38000,31,31000,7000
14392250,44957,TC30,38000,31,31000,7000
14426581,44971,CON30,35000,31,31000,4000
14519991,45009,TC20,5000,5,5000,0
14374936,44959,TC20,5000,5,5000,0
14353294,44939,TC20,5000,5,5000,0
14375239,44950,TC30,38000,32,32000,6000
14374937,44957,TC20,5000,4,4000,1000
14408308,44972,TC20,5000,4,4000,1000
14340788,44938,TC20,5000,5,5000,0
14418900,44965,TC26,37000,32,32000,5000
14514158,45006,TC30,32000,32,32000,0
14502561,45000,TC20,5000,5,5000,0
14340789,44942,TC20,5000,5,5000,0
14336495,44936,TC30,38000,32,32000,6000
14482445,44997,TC20,5000,5,5000,0
14446622,44980,TC30,6000,5,5000,1000
14477664,44992,TC30,33000,31,31000,2000
14353293,44939,TC30,6000,5,5000,1000
14389947,44964,TC30,6000,5,5000,1000
14340787,44939,TC20,5000,5,5000,0
14502560,45002,TC20,5000,5,5000,0
14508343,44999,TC30,36000,31,31000,5000
14336316,44935,TC30,38000,32,32000,6000
14346144,44936,TC20,0,5,5000,-5000
14517609,45002,TC20,5000,5,5000,0
14534674,45009,TC20,5000,,5000,0
14437653,44972,TC20,5000,4,4000,1000
14331128,44929,TC20,5000,4,4000,1000
14447138,44977,TC20,20750,21,21000,-250
14509209,44999,TC26,5000,,5000,0
14509209,44999,TC26,5000,5,5000,0
14416038,44965,TC23,29820,30,30000,-180
14501308,45002,TC20,32070,32,32000,70
14390566,44953,TC20,5000,5,5000,0
14466321,44988,TC20,23380,23,23000,380
14503877,45002,TC26,31000,30,30000,1000
14396529,44960,TC20,29520,28,28000,1520
14515753,45007,TC25,27940,28,28000,-60
14466322,44988,TC25,32420,32,32000,420
14353136,44939,TC25,28380,29,29000,-620
14340185,44935,TC20,31000,31,31000,0
14412974,44965,TC20,5000,4,4000,1000
14526268,45006,TC20,5000,4,4000,1000
14470636,44985,TC20,5000,5,5000,0
14434851,44971,TC20,5000,5,5000,0
14438493,44973,TC20,27020,28,28000,-980
14418283,44966,TC20,22020,22,22000,20
14404664,44960,TC25,29880,30,30000,-120
14477846,44991,TC20,28920,29,29000,-80
14493905,44998,TC25,29940,30,30000,-60
14518529,45001,TC23,5000,,5000,0
14518529,45001,TC23,5000,4,4000,1000
14518529,45001,TC23,5000,,5000,0
14518529,45001,TC23,5000,,5000,0
14501573,45001,TC25,30040,31,31000,-960
14349984,44938,TC25,29940,29,29000,940
14466324,44988,TC25,30000,30,30000,0
14492313,44994,TC26,29940,30,30000,-60
14465481,44987,TC20,29860,30,30000,-140
14466320,44988,TC20,29940,30,30000,-60
14474707,44992,TC25,30060,30,30000,60
14419096,44966,TC25,29660,29,29000,660
14413178,44964,TC25,29840,29,29000,840
14387393,44952,TC20,5000,5,5000,0
14398528,44959,TC25,30940,31,31000,-60
14376140,44949,TC26,30940,30,30000,940
14396027,44957,TC23,30000,30,30000,0
14367402,44945,TC26,31060,32,32000,-940
14382355,44951,TC26,31040,31,31000,40
14376136,44949,TC26,31000,31,31000,0
14367400,44945,TC26,31080,31,31000,80
14347101,44937,TC26,31000,31,31000,0
14422366,44967,TC26,30840,30,30000,840
14336210,44935,TC23,31200,31,31000,200
14501577,45000,TC26,30920,30,30000,920
14419099,44966,TC26,30940,30,30000,940
14384931,44956,TC20,32460,32,32000,460
14413177,44964,TC26,30940,30,30000,940
14340181,44935,TC26,32920,31,31000,1920
14331624,44936,TC26,31120,30,30000,1120
14385889,44952,TC26,31000,31,31000,0
14349987,44938,TC26,30960,30,30000,960
14376135,44949,TC26,31080,32,32000,-920
14388389,44953,TC26,30940,32,32000,-1060
14441751,44978,TC20,32710,34,34000,-1290
14396026,44957,TC26,30940,31,31000,-60
14331635,44930,TC20,29060,30,30000,-940
14349686,44939,TC20,29060,269,26900,2160
14462596,44986,TC20,29840,31,31000,-1160
14524602,45008,TC20,28880,28,28000,880
14352600,44942,TC20,35840,30,30000,5840
14398530,44958,TC20,29820,29,29000,820
14328539,44928,TC20,31500,31,31000,500
14425671,44967,TC20,28450,28,28000,450
14418917,44966,TC20,26940,26,26000,940
14446998,44977,TC20,26940,30,30000,-3060
14505925,44998,TC20,26870,27,27000,-130
14361503,44943,TC25,30620,30,30000,620
14374327,44960,TC20,22450,22,22000,450
14439751,44972,TC20,5000,4,4000,1000
14480854,44999,TC20,27040,25,25000,2040
14340777,44935,TC20,31740,28,28000,3740
14352602,44938,TC20,32090,27,27000,5090
14495843,45001,TC20,29160,30,30000,-840
14432884,44971,TC20,29640,30,30000,-360
14462594,44985,TC20,29740,30,30000,-260
14361502,44943,TC23,28340,28,28000,340
14331636,44930,TC20,28520,29,29000,-480
14453421,44980,TC20,28520,28,28000,520
14471503,44991,TC20,29780,30,30000,-220
14481765,44991,TC20,27520,28,28000,-480
14396062,44963,TC20,28920,28,28000,920
14331627,44930,TC20,26260,26,26000,260
14339830,44931,TC20,32000,27,27000,5000
14506162,44998,TC20,30360,30,30000,360
14515755,45007,TC25,29780,29,29000,780
14336290,44936,TC20,30570,30,30000,570
14379310,44950,TC25,29960,29,29000,960
14404663,44960,TC23,30980,30,30000,980
14398531,44958,TC26,29980,29,29000,980
14462592,44986,TC26,30100,30,30000,100
14401613,44959,TC25,31020,,31020,0
14401613,44959,TC25,31020,,31020,0
14401613,44959,TC25,31020,,31020,0
14512742,45006,TC26,30940,30,30000,940
14331630,44930,TC26,31000,,31000,0
14460192,44981,TC25,30000,30,30000,0
14401614,44959,TC26,30940,,30940,0
14401614,44959,TC26,30940,,30940,0
14401614,44959,TC26,30940,,30940,0
14426874,44970,TC26,29580,30,30000,-420
14483959,44994,TC26,30100,30,30000,100
14392963,44956,TC26,30960,31,31000,-40
14370559,44946,TC25,29860,29,29000,860
14519739,45008,TC25,29740,29,29000,740
14410943,44963,TC23,29860,30,30000,-140
14419098,44966,TC25,29780,27,27000,2780
14336209,44936,TC25,29420,29,29000,420
14358144,44942,TC25,29900,30,30000,-100
14396064,44959,TC23,30000,30,30000,0
14396064,44959,TC23,30000,,30000,0
14365224,44944,TC20,31580,31,31000,580
14338891,44931,TC20,34710,30,30000,4710
14462595,44984,TC23,29920,30,30000,-80
14515754,45007,TC25,29780,29,29000,780
14490560,44992,TC23,6170,,6170,0
14490560,44992,TC23,6170,4,4000,2170
14367401,44945,TC25,29760,29,29000,760
14515752,45007,TC25,29760,30,30000,-240
14503875,45002,TC23,30440,30,30000,440
14509569,45005,TC23,30880,30,30000,880
14385888,44952,TC26,30880,31,31000,-120
14353032,44939,TC26,30720,30,30000,720
14503878,45002,TC20,31860,30,30000,1860
14502045,44998,TC20,5000,5,5000,0
14381332,44950,TC20,5000,4,4000,1000
14418018,44966,TC20,5000,5,5000,0
14419795,44972,TC20,5000,4,4000,1000
14367367,44950,TC20,33000,25,25000,8000
14369662,44956,TC20,5000,5,5000,0
14314663,44937,TC20,5000,5,5000,0
14478794,44994,TC20,5000,5,5000,0
14464098,44986,TC20,33000,29,29000,4000
14458546,45007,TC20,5000,5,5000,0
14357384,44951,TC20,5000,4,4000,1000
14419796,44972,TC20,5000,4,4000,1000
14375232,44950,TC20,33000,,33000,0
14375232,44950,TC20,33000,26,26000,7000
14458545,44991,TC20,5000,5,5000,0
14463956,44985,TC20,33000,,33000,0
14442644,44978,TC20,5000,5,5000,0
14498080,44998,TC20,28000,28,28000,0
14498080,44998,TC20,28000,,28000,0
14383205,44965,TC20,5000,4,4000,1000
14386492,44956,TC20,29000,25,25000,4000
14405152,44969,TC20,5000,5,5000,0
14404603,44963,TC20,34000,29,29000,5000
14353892,44946,TC20,5000,5,5000,0
14362300,44943,TC20,33000,28,28000,5000
14245550,44931,TC20,5000,5,5000,0
14512704,45005,TC20,28000,,28000,0
14512704,45005,TC20,28000,28,28000,0
14458543,44987,TC20,5000,5,5000,0
14426578,44971,CON20,30000,,30000,0
14426578,44971,CON20,30000,28,28000,2000
14478795,45007,TC20,5000,5,5000,0
14471431,44991,TC20,28000,29,29000,-1000
14332604,44950,TC20,5000,4,4000,1000
14336488,44936,TC20,34000,28,28000,6000
14405155,44963,TC20,5000,5,5000,0
14419794,44976,TC20,5000,5,5000,0
14386501,44957,TC20,30000,25,25000,5000
14383204,44963,TC20,5000,5,5000,0
14336312,44935,TC20,34000,28,28000,6000
14332605,44938,TC20,5000,5,5000,0
14478796,45007,TC20,5000,5,5000,0
14477683,44993,TC20,28000,,28000,0
14442643,44978,TC20,5000,5,5000,0
14458544,44987,TC20,5000,5,5000,0
14456671,44984,TC20,33000,26,26000,7000
14456671,44984,TC20,33000,25,25000,8000
14245548,44931,TC20,5000,5,5000,0
14369663,44953,TC20,5000,5,5000,0
14367349,44949,TC20,33000,26,26000,7000
14405154,44969,TC20,5000,5,5000,0
14407755,44964,TC20,33000,28,28000,5000
14332606,44939,TC20,5000,5,5000,0
14336486,44936,TC20,34000,28,28000,6000
14442645,44980,TC20,5000,5,5000,0
14444110,44977,TC20,33000,28,28000,5000
14444110,44977,TC20,33000,,33000,0
14508330,44999,TC20,31000,28,28000,3000
14508329,44999,TC20,31000,28,28000,3000
14444099,44977,TC20,33000,29,29000,4000
14442646,44980,TC20,5000,5,5000,0
14294260,44930,TC20,5000,3,3000,2000
14353893,44949,TC20,5000,5,5000,0
14357681,44943,TC20,34000,30,30000,4000
14405153,44965,TC20,5000,4,4000,1000
14426678,44972,CON20,31000,29,29000,2000
14472504,44992,TC20,28000,29,29000,-1000
14419797,44976,TC20,5000,5,5000,0
14383203,44963,TC20,5000,5,5000,0
14386497,44956,TC20,29000,24,24000,5000
14353891,44944,TC20,5000,5,5000,0
14531698,45007,TC20,20490,25,25000,-4510
14531698,45007,TC20,20490,26,26000,-5510
14521270,45005,TC20,5000,5,5000,0
14519335,45008,TC20,21970,27,27000,-5030
14516990,45005,TC20,5000,5,5000,0
14516990,45005,TC20,5000,,5000,0
14348904,44937,TC20,5000,5,5000,0
14400196,44958,TC20,5000,5,5000,0
14521269,45005,TC20,0,5,5000,-5000
14512152,45006,TC20,26775,26,26000,775
14406068,44963,TC20,5000,5,5000,0
14509373,44999,TC20,5000,5,5000,0
14463683,44987,TC20,28040,30,30000,-1960
14364120,44945,TC20,27650,27,27000,650
14348905,44937,TC20,5000,5,5000,0
14332603,44930,TC20,5000,5,5000,0
14330979,44929,TC20,5000,5,5000,0
14456527,44980,TC20,26060,27,27000,-940
14521247,45005,TC20,5000,5,5000,0
14445437,44977,TC20,29000,29,29000,0
14462597,44991,TC20,26900,28,28000,-1100
14510547,44999,TC20,5000,3,3000,2000
14510547,44999,TC20,5000,,5000,0
14432546,44971,TC20,26730,27,27000,-270
14352598,44938,TC20,32740,28,28000,4740
14410945,44964,TC20,29220,29,29000,220
14398525,44958,TC26,30960,31,31000,-40
14398526,44958,TC26,30900,30,30000,900
14349988,44938,TC26,30900,30,30000,900
14364224,44944,TC26,30980,30,30000,980
14385883,44952,TC26,30800,31,31000,-200
14391582,44953,TC20,5000,5,5000,0
14468574,44984,TC20,5000,5,5000,0
14392444,44956,TC20,5000,5,5000,0
14349986,44938,TC26,30980,30,30000,980
14401616,44959,TC26,31180,,31180,0
14401616,44959,TC26,31180,,31180,0
14401616,44959,TC26,31180,,31180,0
14447004,44977,TC26,31020,31,31000,20
14388385,44953,TC26,30880,32,32000,-1120
14392957,44956,TC26,30840,31,31000,-160
14344331,44937,TC26,31120,31,31000,120
14501574,45001,TC25,30940,30,30000,940
14370560,44946,TC26,30980,31,31000,-20
14331625,44931,TC23,27800,,27800,0
14331625,44931,TC23,27800,,27800,0
14477841,44993,TC20,28760,30,30000,-1240
14440011,44974,TC20,29150,29,29000,150
14496073,45000,TC23,29960,29,29000,960
14344329,44937,TC26,31040,30,30000,1040
14447001,44977,TC26,29800,30,30000,-200
14450726,44978,TC26,29980,30,30000,-20
14347099,44937,TC26,31120,31,31000,120
14435710,44972,TC23,30000,30,30000,0
14353034,44939,TC23,29900,29,29000,900
14422367,44967,TC25,29900,29,29000,900
14358140,44942,TC26,29900,30,30000,-100
14373027,44946,TC20,32840,28,28000,4840
14373027,44946,TC20,32840,28,28000,4840
14385884,44952,TC25,29760,30,30000,-240
14401618,44959,TC26,30960,30,30000,960
14509568,45005,TC26,31100,30,30000,1100
14475705,44991,TC20,21960,21,21000,960
14391583,44953,TC20,23770,24,24000,-230
14521245,45005,TC20,5000,5,5000,0
14471504,44991,TC20,25960,30,30000,-4040
14435434,44974,TC20,29040,30,30000,-960
14463687,44987,TC20,25940,26,26000,-60
14391540,44956,TC20,20820,25,25000,-4180
14521229,45005,TC20,5000,4,4000,1000
14495844,45001,TC20,31710,31,31000,710
14509565,45005,TC26,30920,30,30000,920
14503880,45002,TC26,29980,30,30000,-20
14450724,44979,TC26,29780,29,29000,780
14410944,44963,TC26,30960,30,30000,960
14510777,45005,TC20,26775,27,27000,-225
14466323,44988,TC20,29920,30,30000,-80
14524603,45008,TC20,28940,29,29000,-60
14463685,44987,TC20,29940,30,30000,-60
14329825,44930,TC20,29720,,29720,0
14329825,44930,TC20,29720,,29720,0
14367426,44957,TC20,32220,32,32000,220
14492316,44994,TC25,30020,30,30000,20
14419100,44966,TC25,29880,30,30000,-120
14408265,44963,TC20,28290,30,30000,-1710
14401615,44959,TC23,30000,30,30000,0
14379308,44950,TC20,29920,29,29000,920
14515720,45009,TC20,30220,30,30000,220
14361501,44943,TC25,29900,30,30000,-100
14466325,44987,TC20,29820,30,30000,-180
14439302,44973,TC23,29860,29,29000,860
14458812,44985,TC20,30270,31,31000,-730
14331628,44930,TC25,30060,30,30000,60
14510551,44999,TC20,5000,3,3000,2000
14510551,44999,TC20,5000,,5000,0
14510551,44999,TC20,5000,,5000,0
14510551,44999,TC20,5000,4,4000,1000
14347100,44937,TC26,31020,31,31000,20
14344328,44936,TC26,31060,31,31000,60
14370558,44946,TC26,31000,31,31000,0
14398527,44958,TC26,31020,31,31000,20
14404665,44960,TC26,30900,30,30000,900
14441215,44973,TC26,30920,30,30000,920
14501579,45000,TC26,30840,30,30000,840
14386693,44957,TC20,32710,32,32000,710
14382221,44957,TC20,33470,33,33000,470
14422368,44967,TC26,30820,31,31000,-180
14413179,44964,TC26,30960,30,30000,960
14361499,44945,TC26,30840,30,30000,840
14358145,44942,TC26,30780,30,30000,780
14336207,44931,TC26,31000,,31000,0
14336207,44931,TC26,31000,,31000,0
14358143,44942,TC26,31000,31,31000,0
14426876,44970,TC26,29780,30,30000,-220
14519741,45008,TC26,32460,32,32000,460
14512739,45006,TC26,30900,30,30000,900
14404662,44960,TC26,30860,30,30000,860
14329827,44929,TC26,33000,33,33000,0
14503331,44995,TC20,5000,5,5000,0
14349985,44938,TC26,31040,31,31000,40
14383071,44951,TC26,31000,30,30000,1000
14457432,44981,TC26,30920,30,30000,920
14519740,45008,TC26,32420,31,31000,1420
14385875,44952,TC26,30900,31,31000,-100
14501578,45001,TC26,30860,31,31000,-140
14398529,44959,TC26,31000,31,31000,0
14486421,44999,TC20,32170,32,32000,170
14392961,44956,TC25,31040,31,31000,40
14468577,44991,TC20,32170,30,30000,2170
14502879,44995,TC20,5000,,5000,0
14502879,44995,TC20,5000,,5000,0
14502879,44995,TC20,5000,4,4000,1000
14463686,44987,TC26,29920,29,29000,920
14353036,44939,TC26,30660,30,30000,660
14336208,44935,TC26,32960,32,32000,960
14385894,44952,TC26,30840,31,31000,-160
14503876,45002,TC26,31100,32,32000,-900
14496074,45000,TC26,30920,31,31000,-80
14436314,44972,TC26,30760,30,30000,760
14358142,44942,TC26,30960,32,32000,-1040
14492164,44992,TC20,5000,,5000,0
14492164,44992,TC20,5000,5,5000,0
14385878,44952,TC26,29940,30,30000,-60
14331626,44931,TC26,33040,34,34000,-960
14509567,45009,TC26,31800,31,31000,800
14401617,44959,TC26,30940,,30940,0
14401617,44959,TC26,30940,,30940,0
14401617,44959,TC26,30940,,30940,0
14483952,44998,TC20,32170,32,32000,170
14361498,44943,TC26,30640,30,30000,640
14398532,44958,TC26,30940,31,31000,-60
14512741,45006,TC26,30920,30,30000,920
14391548,44953,TC26,30860,31,31000,-140
14450725,44979,TC26,30980,30,30000,980
14385885,44952,TC26,31020,31,31000,20
14392942,44956,TC26,30960,30,30000,960
14519334,45008,TC20,32170,32,32000,170
14501576,45001,TC26,31920,31,31000,920
14509564,45005,TC25,30280,30,30000,280
14361497,44943,TC25,29880,30,30000,-120
14462593,44985,TC25,30000,30,30000,0
14473475,44991,TC20,31030,31,31000,30
14512743,45005,TC26,29680,30,30000,-320
14516753,45007,TC20,26940,26,26000,940
14426865,44970,TC20,26940,26,26000,940
14452464,44979,CON40,28000,28,28000,0
14356951,44943,CON40,29000,29,29000,0
14397760,44957,CON40,4000,4,4000,0
14397760,44957,CON40,4000,,4000,0
14455849,44979,TC40,29600,29,29000,600
14472240,44986,TC40,30600,30,30000,600
14426924,44970,TC40,31440,31,31000,440
14386604,44952,CON40,32000,32,32000,0
14472256,44988,TC40,30600,31,31000,-400
14453033,44978,TC40,27600,27,27000,600
14491139,44995,TC40,30600,30,30000,600
14333055,44931,TC40,34000,29,29000,5000
14333055,44931,TC40,34000,,34000,0
14333055,44931,TC40,34000,,34000,0
14520420,45007,TC40,30600,30,30000,600
14456927,44980,TC40,28080,28,28000,80
14409099,44964,TC40,30600,30,30000,600
14455850,44980,TC40,26600,26,26000,600
14440123,44973,TC40,30600,30,30000,600
14405132,44960,TC40,26600,26,26000,600
14482535,44995,TC40,29600,29,29000,600
14400279,44958,TC40,34000,31,31000,3000
14482517,44992,TC40,26600,27,27000,-400
14434658,44972,TC40,30600,30,30000,600
14406057,44960,TC40,30600,30,30000,600
14375539,44950,CON40,28000,27,27000,1000
14401412,44959,CON20,2000,4,4000,-2000
14357779,44943,CON40,29000,24,24000,5000
14419484,44965,CON40,25000,24,24000,1000
14407777,44964,CON40,28000,24,24000,4000
14323291,44928,CON30,4000,3,3000,1000
14362762,44942,CON30,35000,32,32000,3000
14442381,44973,CON30,35000,31,31000,4000
14469001,44985,CON30,4000,4,4000,0
14426263,44970,CON30,4000,4,4000,0
14366839,44943,CON30,35000,31,31000,4000
14348342,44936,CON30,35000,32,32000,3000
14537497,45009,CON30,22000,,22000,0
14537497,45009,CON30,22000,,22000,0
14531412,45008,TC20,5000,4,4000,1000
14507939,44998,CON20,2000,,2000,0
14507939,44998,CON20,2000,2,2000,0
14507939,44998,CON20,2000,,2000,0
14507939,44998,CON20,2000,2,2000,0
14482384,44992,TC20,5000,5,5000,0
14413951,44963,TC20,5000,5,5000,0
14519989,45005,TC30,6000,6,6000,0
14328134,44931,TC20,5000,3,3000,2000
14356691,44945,TC20,5000,5,5000,0
14525094,45007,TC30,6000,6,6000,0
14355385,44942,TC30,6000,5,5000,1000
14413950,44965,TC20,5000,4,4000,1000
14436434,44973,TC20,24960,24,24000,960
14389586,44957,TC20,21000,30,30000,-9000
